config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,search_max_lag_days,lag_days,probability,bootstrap_reps
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,14,0,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,15,0,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,16,0,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,17,0,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,18,0,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,19,0,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,20,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,0,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,1,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,2,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,3,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,4,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,5,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,6,0.4875,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,7,0.1745,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,8,0.0745,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,9,0.1965,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,10,0.067,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,0,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,1,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,2,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,3,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,4,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,5,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,6,0.4835,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,7,0.174,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,8,0.0745,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,9,0.195,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,10,0.0615,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,11,0.003,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,12,0.004,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,13,0.0045,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,14,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,15,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,0,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,1,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,2,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,3,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,4,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,5,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,6,0.4835,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,7,0.174,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,8,0.0745,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,9,0.195,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,10,0.0615,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,11,0.003,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,12,0.004,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,13,0.0045,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,14,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,15,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,16,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,17,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,18,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,19,0,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,20,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,0,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,1,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,2,0.833,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,3,0.167,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,4,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,5,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,6,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,7,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,8,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,9,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,10,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,0,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,1,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,2,0.833,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,3,0.167,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,4,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,5,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,6,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,7,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,8,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,9,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,10,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,11,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,12,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,13,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,14,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,15,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,0,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,1,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,2,0.833,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,3,0.167,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,4,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,5,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,6,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,7,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,8,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,9,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,10,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,11,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,12,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,13,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,14,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,15,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,16,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,17,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,18,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,19,0,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,20,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,1,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,2,0.1305,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,3,0.7495,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,4,0.087,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,5,0.003,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,7,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,8,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,9,0.02,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,10,0.003,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,1,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,2,0.1295,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,3,0.7415,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,4,0.0845,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,5,0.003,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,7,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,8,0.002,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,9,0.014,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,10,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,11,0.016,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,12,0.006,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,1,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,2,0.1295,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,3,0.7415,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,4,0.0845,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,5,0.003,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,7,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,8,0.002,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,9,0.014,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,10,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,11,0.016,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,12,0.006,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,16,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,17,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,18,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,19,0,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,20,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,1,0.065,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,2,0.9335,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,3,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,4,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,5,0.001,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,8,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,10,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,1,0.065,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,2,0.9335,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,3,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,4,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,5,0.001,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,8,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,10,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,11,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,12,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,1,0.065,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,2,0.9335,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,3,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,4,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,5,0.001,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,8,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,10,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,11,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,12,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,16,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,17,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,18,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,19,0,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,20,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,1,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,2,0.9955,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,3,0.001,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,4,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,5,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,8,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,10,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,1,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,2,0.9955,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,3,0.001,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,4,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,5,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,8,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,10,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,11,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,12,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,1,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,2,0.995,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,3,0.001,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,4,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,5,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,6,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,8,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,10,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,11,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,12,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,16,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,17,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,18,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,19,0,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,20,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,1,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,2,0.069,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,3,0.9015,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,4,0.0205,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,5,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,6,0.0015,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,8,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,10,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,1,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,2,0.068,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,3,0.897,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,4,0.0205,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,5,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,6,0.0015,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,8,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,10,0.0015,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,11,0.007,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,12,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,0,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,1,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,2,0.068,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,3,0.897,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,4,0.0205,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,5,0.0035,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,6,0.0015,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,7,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,8,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,9,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,10,0.0015,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,11,0.0065,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,12,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,13,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,14,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,15,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,16,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,17,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,18,0,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,19,0.0005,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,20,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,0,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,1,0.4155,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,2,0.5845,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,3,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,4,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,5,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,6,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,7,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,8,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,9,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,10,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,0,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,1,0.4155,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,2,0.5845,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,3,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,4,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,5,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,6,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,7,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,8,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,9,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,10,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,11,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,12,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,13,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,14,0,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,15,0,2000
