config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,search_max_lag_days,observed_best_lag_days,observed_max_correlation,bootstrap_max_correlation_median,bootstrap_max_correlation_ci025,bootstrap_max_correlation_ci975,bootstrap_best_lag_mode_days,bootstrap_mode_probability,bootstrap_best_lag_ci025,bootstrap_best_lag_ci975,bootstrap_best_lag_ci_width_days,near_peak_001_lag_ranges,near_peak_002_lag_ranges,stability_class,bootstrap_reps
main_month_median_spearman,Liaohe,潦河,Autumn,14,spearman,month_median,20,2,0.3280369682,0.3285709769,0.2194205988,0.4423188262,2,0.976,2,2,0,2,2,稳定,2000
main_month_median_spearman,Liaohe,潦河,Spring,14,spearman,month_median,10,1,0.4009239228,0.4050476402,0.270707427,0.5119170323,1,1,1,1,0,1,1,稳定,2000
main_month_median_spearman,Liaohe,潦河,Spring,14,spearman,month_median,15,1,0.4009239228,0.4050476402,0.270707427,0.5119170323,1,1,1,1,0,1,1,稳定,2000
main_month_median_spearman,Liaohe,潦河,Spring,14,spearman,month_median,20,1,0.4009239228,0.4050476402,0.270707427,0.5119170323,1,1,1,1,0,1,1,稳定,2000
main_month_median_spearman,Liaohe,潦河,Summer,14,spearman,month_median,10,1,0.4495839004,0.4542049617,0.3723979548,0.5280598104,1,1,1,1,0,1,1,稳定,2000
main_month_median_spearman,Liaohe,潦河,Summer,14,spearman,month_median,15,1,0.4495839004,0.4542049617,0.3723979548,0.5280598104,1,1,1,1,0,1,1,稳定,2000
main_month_median_spearman,Liaohe,潦河,Summer,14,spearman,month_median,20,1,0.4495839004,0.4542049617,0.3723979548,0.5280598104,1,1,1,1,0,1,1,稳定,2000
main_month_median_spearman,Liaohe,潦河,Winter,13,spearman,month_median,10,2,0.2801835984,0.2829192281,0.2150725983,0.3631506339,2,0.918,2,3,1,2,2-3,稳定,2000
main_month_median_spearman,Liaohe,潦河,Winter,13,spearman,month_median,15,2,0.2801835984,0.2829192281,0.2150725983,0.3631506339,2,0.918,2,3,1,2,2-3,稳定,2000
main_month_median_spearman,Liaohe,潦河,Winter,13,spearman,month_median,20,2,0.2801835984,0.2829192281,0.2150725983,0.3631506339,2,0.918,2,3,1,2,2-3,稳定,2000
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,10,2,0.442719948,0.4437475055,0.4254003383,0.463280426,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,2,0.442719948,0.4437475055,0.4254003383,0.463280426,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,20,2,0.442719948,0.4437475055,0.4254003383,0.463280426,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,Autumn,14,spearman,month_median,10,3,0.3826996203,0.3835038394,0.3058100961,0.4632693894,3,0.8975,3,5,2,3,2-4,稳定,2000
main_month_median_spearman,Xinjiang,信江,Autumn,14,spearman,month_median,15,3,0.3826996203,0.3835038394,0.3058100961,0.4632693894,3,0.8975,3,5,2,3,2-4,稳定,2000
main_month_median_spearman,Xinjiang,信江,Autumn,14,spearman,month_median,20,3,0.3826996203,0.3835038394,0.3058100961,0.4632693894,3,0.8975,3,5,2,3,2-4,稳定,2000
main_month_median_spearman,Xinjiang,信江,Spring,14,spearman,month_median,10,2,0.4810475017,0.4833698869,0.431022124,0.5250367582,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,Spring,14,spearman,month_median,15,2,0.4810475017,0.4833698869,0.431022124,0.5250367582,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,Spring,14,spearman,month_median,20,2,0.4810475017,0.4833698869,0.431022124,0.5250367582,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,10,2,0.4568244338,0.4568243325,0.3755976819,0.5420364931,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,15,2,0.4568244338,0.4568243325,0.3755976819,0.5420364931,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,Summer,14,spearman,month_median,20,2,0.4568244338,0.4568243325,0.3755976819,0.5420364931,2,1,2,2,0,2,2,稳定,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,10,3,0.3953715383,0.3992890269,0.3282621391,0.4757199094,3,0.4755,2,9,7,3-4,2-5,不稳定,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,15,3,0.3953715383,0.3994823992,0.3282621391,0.4757199094,3,0.4755,2,9,7,3-4,2-5,不稳定,2000
main_month_median_spearman,Xinjiang,信江,Winter,13,spearman,month_median,20,3,0.3953715383,0.3994823992,0.3282621391,0.4757199094,3,0.4755,2,9,7,3-4,2-5,不稳定,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,10,7,0.1525153825,0.1551646069,0.1255045768,0.1904206708,7,0.4095,3,10,7,6-8,3-9,不稳定,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,7,0.1525153825,0.15518637,0.1255045768,0.1904206708,7,0.408,3,10,7,6-8,3-9,不稳定,2000
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,20,7,0.1525153825,0.15518637,0.1255045768,0.1904206708,7,0.408,3,10,7,6-8,3-9,不稳定,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,10,7,0.04885380929,0.06794669107,0.006951737346,0.1560741141,7,0.4,0,8,8,0;7,0-1;6-8,不稳定,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,15,15,0.06323023641,0.08540297672,0.01256070158,0.1852223374,15,0.2715,0,15,15,13-15,0;7;13-15,不稳定,2000
main_month_median_spearman,Xiushui,修水,Autumn,14,spearman,month_median,20,20,0.1146676119,0.1211933605,0.03438340379,0.2185403615,20,0.723,0,20,20,20,20,不稳定,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,10,8,0.1952279651,0.1959424615,0.1171920123,0.2655735984,8,0.612,5,9,4,7-8,7-9,不稳定,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,15,8,0.1952279651,0.1959424615,0.1171920123,0.2655735984,8,0.6065,5,9,4,7-8,7-9,不稳定,2000
main_month_median_spearman,Xiushui,修水,Spring,14,spearman,month_median,20,8,0.1952279651,0.1959424615,0.1171920123,0.2655735984,8,0.6065,5,9,4,7-8,7-9,不稳定,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,10,3,0.2003344668,0.2001221925,0.1432358298,0.2676571153,3,0.7615,2,5,3,3-4,3-4,稳定,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,15,3,0.2003344668,0.2020568401,0.1468227368,0.2689597875,3,0.684,2,15,13,3-4,3-4,不稳定,2000
main_month_median_spearman,Xiushui,修水,Summer,14,spearman,month_median,20,3,0.2003344668,0.2020568401,0.1473048393,0.2689597875,3,0.6785,2,15,13,3-4,3-4,不稳定,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,10,5,0.1325040679,0.1458235309,0.0624053441,0.2343004055,5,0.27,1,7,6,5-7,5-7,不稳定,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,15,5,0.1325040679,0.1496613324,0.07609138619,0.2343004055,5,0.2335,1,13,12,5-7,5-7,不稳定,2000
main_month_median_spearman,Xiushui,修水,Winter,13,spearman,month_median,20,5,0.1325040679,0.1496613324,0.07609138619,0.2343004055,5,0.2335,1,13,12,5-7,5-7,不稳定,2000
main_raw_spearman,Changjiang,昌江,All,14,spearman,raw,10,2,0.3891039782,0.3892142624,0.3571947262,0.419475548,2,0.9715,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Changjiang,昌江,All,14,spearman,raw,15,2,0.3891039782,0.3892142624,0.3571947262,0.419475548,2,0.9715,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Changjiang,昌江,All,14,spearman,raw,20,2,0.3891039782,0.3892142624,0.3571947262,0.419475548,2,0.9715,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Changjiang,昌江,Autumn,14,spearman,raw,10,2,0.2187837472,0.2210753188,0.1471165568,0.2996810369,2,0.5425,2,4,2,2-3,2-4,稳定,2000
main_raw_spearman,Changjiang,昌江,Autumn,14,spearman,raw,15,2,0.2187837472,0.2214745432,0.1471468594,0.2996810369,2,0.539,2,4,2,2-3,2-4,稳定,2000
main_raw_spearman,Changjiang,昌江,Autumn,14,spearman,raw,20,2,0.2187837472,0.221488677,0.1472535007,0.2996810369,2,0.5295,2,13,11,2-3,2-4,不稳定,2000
main_raw_spearman,Changjiang,昌江,Spring,14,spearman,raw,10,2,0.3888982768,0.3896152228,0.3349960878,0.4385800079,2,0.9065,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Changjiang,昌江,Spring,14,spearman,raw,15,2,0.3888982768,0.3896152228,0.3349960878,0.4385800079,2,0.9065,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Changjiang,昌江,Spring,14,spearman,raw,20,2,0.3888982768,0.3896152228,0.3349960878,0.4385800079,2,0.9065,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Changjiang,昌江,Summer,14,spearman,raw,10,2,0.4940021734,0.4940472692,0.4491250373,0.5349202856,2,0.952,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Changjiang,昌江,Summer,14,spearman,raw,15,2,0.4940021734,0.4940472692,0.4491250373,0.5349202856,2,0.952,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Changjiang,昌江,Summer,14,spearman,raw,20,2,0.4940021734,0.4940472692,0.4491250373,0.5349202856,2,0.952,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Changjiang,昌江,Winter,13,spearman,raw,10,2,0.335139969,0.3363080323,0.2485820234,0.430157049,2,0.495,2,7,5,2-4,2-6,不稳定,2000
main_raw_spearman,Changjiang,昌江,Winter,13,spearman,raw,15,2,0.335139969,0.3363080323,0.2485820234,0.430157049,2,0.495,2,7,5,2-4,2-6,不稳定,2000
main_raw_spearman,Changjiang,昌江,Winter,13,spearman,raw,20,2,0.335139969,0.3363080323,0.2485820234,0.430157049,2,0.494,2,7,5,2-4,2-6,不稳定,2000
main_raw_spearman,Fuhe,抚河,All,14,spearman,raw,10,2,0.4838739265,0.4849853069,0.4353770114,0.5291358918,2,0.909,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Fuhe,抚河,All,14,spearman,raw,15,2,0.4838739265,0.4849853069,0.4353770114,0.5291358918,2,0.909,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Fuhe,抚河,All,14,spearman,raw,20,2,0.4838739265,0.4849853069,0.4353770114,0.5291358918,2,0.909,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Fuhe,抚河,Autumn,14,spearman,raw,10,3,0.4165297719,0.4183972329,0.3441491179,0.4856386289,3,0.6595,2,5,3,3-4,2-4,稳定,2000
main_raw_spearman,Fuhe,抚河,Autumn,14,spearman,raw,15,3,0.4165297719,0.4183972329,0.3441491179,0.4856386289,3,0.6595,2,5,3,3-4,2-4,稳定,2000
main_raw_spearman,Fuhe,抚河,Autumn,14,spearman,raw,20,3,0.4165297719,0.4183972329,0.3441491179,0.4856386289,3,0.6595,2,5,3,3-4,2-4,稳定,2000
main_raw_spearman,Fuhe,抚河,Spring,14,spearman,raw,10,2,0.4843715979,0.4873558283,0.444347582,0.5228761598,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Fuhe,抚河,Spring,14,spearman,raw,15,2,0.4843715979,0.4873558283,0.444347582,0.5228761598,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Fuhe,抚河,Spring,14,spearman,raw,20,2,0.4843715979,0.4873558283,0.444347582,0.5228761598,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Fuhe,抚河,Summer,14,spearman,raw,10,2,0.4702385188,0.4758719355,0.4051186875,0.5340512335,2,0.977,2,2,0,2,2,稳定,2000
main_raw_spearman,Fuhe,抚河,Summer,14,spearman,raw,15,2,0.4702385188,0.4758719355,0.4051186875,0.5340512335,2,0.977,2,2,0,2,2,稳定,2000
main_raw_spearman,Fuhe,抚河,Summer,14,spearman,raw,20,2,0.4702385188,0.4758719355,0.4051186875,0.5340512335,2,0.977,2,2,0,2,2,稳定,2000
main_raw_spearman,Fuhe,抚河,Winter,13,spearman,raw,10,4,0.3844868282,0.3863006383,0.2911019623,0.4848634332,3,0.4425,3,6,3,3-4,3-5,不稳定,2000
main_raw_spearman,Fuhe,抚河,Winter,13,spearman,raw,15,4,0.3844868282,0.3863006383,0.2911019623,0.4848634332,3,0.4425,3,6,3,3-4,3-5,不稳定,2000
main_raw_spearman,Fuhe,抚河,Winter,13,spearman,raw,20,4,0.3844868282,0.3863006383,0.2911019623,0.4848634332,3,0.4425,3,6,3,3-4,3-5,不稳定,2000
main_raw_spearman,Ganjiang,赣江,All,14,spearman,raw,10,5,0.5045661947,0.5048169196,0.4629206598,0.5471613973,5,0.698,5,6,1,5-6,4-7,稳定,2000
main_raw_spearman,Ganjiang,赣江,All,14,spearman,raw,15,5,0.5045661947,0.5048169196,0.4629206598,0.5471613973,5,0.698,5,6,1,5-6,4-7,稳定,2000
main_raw_spearman,Ganjiang,赣江,All,14,spearman,raw,20,5,0.5045661947,0.5048169196,0.4629206598,0.5471613973,5,0.698,5,6,1,5-6,4-7,稳定,2000
main_raw_spearman,Ganjiang,赣江,Autumn,14,spearman,raw,10,5,0.4363131893,0.4373423755,0.3692013606,0.5087801754,5,0.5355,4,9,5,5-6,4-7,不稳定,2000
main_raw_spearman,Ganjiang,赣江,Autumn,14,spearman,raw,15,5,0.4363131893,0.4374273419,0.3692013606,0.5087801754,5,0.5325,4,9,5,5-6,4-7,不稳定,2000
main_raw_spearman,Ganjiang,赣江,Autumn,14,spearman,raw,20,5,0.4363131893,0.4374273419,0.3692013606,0.5087801754,5,0.5325,4,9,5,5-6,4-7,不稳定,2000
main_raw_spearman,Ganjiang,赣江,Spring,14,spearman,raw,10,5,0.3907521182,0.3934532404,0.3493487515,0.4288190559,5,0.608,4,7,3,5-6,4-7,稳定,2000
main_raw_spearman,Ganjiang,赣江,Spring,14,spearman,raw,15,5,0.3907521182,0.3934532404,0.3493487515,0.4288190559,5,0.608,4,7,3,5-6,4-7,稳定,2000
main_raw_spearman,Ganjiang,赣江,Spring,14,spearman,raw,20,5,0.3907521182,0.3934532404,0.3493487515,0.4288190559,5,0.608,4,7,3,5-6,4-7,稳定,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,10,4,0.439497925,0.4422957003,0.3886202432,0.4904254742,4,0.8715,4,5,1,4-5,4-5,稳定,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,15,4,0.439497925,0.4422957003,0.3886202432,0.4904254742,4,0.8715,4,5,1,4-5,4-5,稳定,2000
main_raw_spearman,Ganjiang,赣江,Summer,14,spearman,raw,20,4,0.439497925,0.4422957003,0.3886202432,0.4904254742,4,0.8715,4,5,1,4-5,4-5,稳定,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,10,6,0.3551392643,0.3578818291,0.2713405184,0.4265748248,6,0.4875,6,10,4,6-9,5-10,不稳定,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,15,6,0.3551392643,0.3579175025,0.2713405184,0.4265748248,6,0.4835,6,10,4,6-9,5-10,不稳定,2000
main_raw_spearman,Ganjiang,赣江,Winter,13,spearman,raw,20,6,0.3551392643,0.3579175025,0.2713405184,0.4265748248,6,0.4835,6,10,4,6-9,5-10,不稳定,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,10,2,0.3725764698,0.3748022467,0.3003914692,0.4324089371,2,0.833,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,15,2,0.3725764698,0.3748022467,0.3003914692,0.4324089371,2,0.833,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Le'anhe,乐安河,All,14,spearman,raw,20,2,0.3725764698,0.3748022467,0.3003914692,0.4324089371,2,0.833,2,3,1,2-3,2-3,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,10,3,0.3070789155,0.3109778017,0.2287421335,0.3854848951,3,0.7495,2,8,6,3,2-4,不稳定,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,15,3,0.3070789155,0.3110820204,0.2288769908,0.3854848951,3,0.7415,2,9,7,3,2-4,不稳定,2000
main_raw_spearman,Le'anhe,乐安河,Autumn,14,spearman,raw,20,3,0.3070789155,0.3110820204,0.2288769908,0.3854848951,3,0.7415,2,9,7,3,2-4,不稳定,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,10,2,0.3126011969,0.319260031,0.1805370968,0.4353426278,2,0.9335,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,15,2,0.3126011969,0.319260031,0.1805370968,0.4353426278,2,0.9335,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Spring,14,spearman,raw,20,2,0.3126011969,0.319260031,0.1805370968,0.4353426278,2,0.9335,1,2,1,2,1-2,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,10,2,0.4293267977,0.4317729026,0.3179912426,0.5168808684,2,0.9955,2,2,0,2,2,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,15,2,0.4293267977,0.4317729026,0.3179912426,0.5168808684,2,0.9955,2,2,0,2,2,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Summer,14,spearman,raw,20,2,0.4293267977,0.4317729026,0.3179912426,0.5168808684,2,0.995,2,2,0,2,2,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,10,3,0.3269216737,0.3277398795,0.2176082123,0.423912625,3,0.9015,2,4,2,3,2-4,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,15,3,0.3269216737,0.3277398795,0.2181929521,0.423912625,3,0.897,2,4,2,3,2-4,稳定,2000
main_raw_spearman,Le'anhe,乐安河,Winter,13,spearman,raw,20,3,0.3269216737,0.3277398795,0.2181929521,0.423912625,3,0.897,2,4,2,3,2-4,稳定,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,10,2,0.3748822752,0.3803199977,0.2926851727,0.4349406451,2,0.5845,1,2,1,1-2,1-2,稳定,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,15,2,0.3748822752,0.3803199977,0.2926851727,0.4349406451,2,0.5845,1,2,1,1-2,1-2,稳定,2000
main_raw_spearman,Liaohe,潦河,All,14,spearman,raw,20,2,0.3748822752,0.3803199977,0.2926851727,0.4349406451,2,0.5845,1,2,1,1-2,1-2,稳定,2000
main_raw_spearman,Liaohe,潦河,Autumn,14,spearman,raw,10,2,0.301694437,0.3034339249,0.1798344094,0.40590984,2,0.9295,2,3,1,2,2,稳定,2000
main_raw_spearman,Liaohe,潦河,Autumn,14,spearman,raw,15,2,0.301694437,0.3034339249,0.1832946803,0.40590984,2,0.9145,2,3,1,2,2,稳定,2000
main_raw_spearman,Liaohe,潦河,Autumn,14,spearman,raw,20,2,0.301694437,0.3034339249,0.1832946803,0.40590984,2,0.914,2,3,1,2,2,稳定,2000
main_raw_spearman,Liaohe,潦河,Spring,14,spearman,raw,10,1,0.4397125509,0.44656308,0.3524528056,0.5092730656,1,0.9995,1,1,0,1,1,稳定,2000
main_raw_spearman,Liaohe,潦河,Spring,14,spearman,raw,15,1,0.4397125509,0.44656308,0.3524528056,0.5092730656,1,0.9995,1,1,0,1,1,稳定,2000
main_raw_spearman,Liaohe,潦河,Spring,14,spearman,raw,20,1,0.4397125509,0.44656308,0.3524528056,0.5092730656,1,0.9995,1,1,0,1,1,稳定,2000
main_raw_spearman,Liaohe,潦河,Summer,14,spearman,raw,10,1,0.4536867125,0.4628063589,0.3535633914,0.5335319221,1,0.98,1,1,0,1,1,稳定,2000
main_raw_spearman,Liaohe,潦河,Summer,14,spearman,raw,15,1,0.4536867125,0.4628063589,0.3535633914,0.5335319221,1,0.98,1,1,0,1,1,稳定,2000
main_raw_spearman,Liaohe,潦河,Summer,14,spearman,raw,20,1,0.4536867125,0.4628063589,0.3535633914,0.5335319221,1,0.98,1,1,0,1,1,稳定,2000
main_raw_spearman,Liaohe,潦河,Winter,13,spearman,raw,10,2,0.2811295867,0.2869455367,0.2091581784,0.36545875,2,0.854,2,3,1,2,2-3,稳定,2000
main_raw_spearman,Liaohe,潦河,Winter,13,spearman,raw,15,2,0.2811295867,0.2869455367,0.2091581784,0.36545875,2,0.854,2,3,1,2,2-3,稳定,2000
main_raw_spearman,Liaohe,潦河,Winter,13,spearman,raw,20,2,0.2811295867,0.2869455367,0.2091581784,0.36545875,2,0.854,2,3,1,2,2-3,稳定,2000
main_raw_spearman,Xinjiang,信江,All,14,spearman,raw,10,2,0.4788422684,0.4780108929,0.4492543668,0.5092201769,2,0.9855,2,2,0,2,2-3,稳定,2000
main_raw_spearman,Xinjiang,信江,All,14,spearman,raw,15,2,0.4788422684,0.4780108929,0.4492543668,0.5092201769,2,0.9855,2,2,0,2,2-3,稳定,2000
main_raw_spearman,Xinjiang,信江,All,14,spearman,raw,20,2,0.4788422684,0.4780108929,0.4492543668,0.5092201769,2,0.9855,2,2,0,2,2-3,稳定,2000
main_raw_spearman,Xinjiang,信江,Autumn,14,spearman,raw,10,3,0.4021854976,0.4053438604,0.3308907308,0.477949921,3,0.5735,3,5,2,3-4,3-4,稳定,2000
main_raw_spearman,Xinjiang,信江,Autumn,14,spearman,raw,15,3,0.4021854976,0.4053438604,0.3308907308,0.477949921,3,0.5735,3,5,2,3-4,3-4,稳定,2000
main_raw_spearman,Xinjiang,信江,Autumn,14,spearman,raw,20,3,0.4021854976,0.4053438604,0.3308907308,0.477949921,3,0.5735,3,5,2,3-4,3-4,稳定,2000
main_raw_spearman,Xinjiang,信江,Spring,14,spearman,raw,10,2,0.5046618283,0.5071427226,0.470939941,0.5361231729,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Xinjiang,信江,Spring,14,spearman,raw,15,2,0.5046618283,0.5071427226,0.470939941,0.5361231729,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Xinjiang,信江,Spring,14,spearman,raw,20,2,0.5046618283,0.5071427226,0.470939941,0.5361231729,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Xinjiang,信江,Summer,14,spearman,raw,10,2,0.480377899,0.4810710549,0.4144471243,0.5476472646,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Xinjiang,信江,Summer,14,spearman,raw,15,2,0.480377899,0.4810710549,0.4144471243,0.5476472646,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Xinjiang,信江,Summer,14,spearman,raw,20,2,0.480377899,0.4810710549,0.4144471243,0.5476472646,2,1,2,2,0,2,2,稳定,2000
main_raw_spearman,Xinjiang,信江,Winter,13,spearman,raw,10,3,0.3892379035,0.3920268118,0.3001365125,0.4815488778,3,0.5035,2,7,5,3-4,2-5,不稳定,2000
main_raw_spearman,Xinjiang,信江,Winter,13,spearman,raw,15,3,0.3892379035,0.3920268118,0.3001365125,0.4815488778,3,0.5035,2,7,5,3-4,2-5,不稳定,2000
main_raw_spearman,Xinjiang,信江,Winter,13,spearman,raw,20,3,0.3892379035,0.3920268118,0.3001365125,0.4815488778,3,0.5035,2,7,5,3-4,2-5,不稳定,2000
main_raw_spearman,Xiushui,修水,All,14,spearman,raw,10,7,0.2036949408,0.2084746361,0.1634711266,0.2537830122,8,0.326,3,10,7,4-8,3-10,不稳定,2000
main_raw_spearman,Xiushui,修水,All,14,spearman,raw,15,7,0.2036949408,0.2087284625,0.1642832287,0.2541866712,8,0.289,3,13,10,4-8,3-10;13,不稳定,2000
main_raw_spearman,Xiushui,修水,All,14,spearman,raw,20,7,0.2036949408,0.2087284625,0.1642832287,0.2541866712,8,0.2885,3,13,10,4-8,3-10;13,不稳定,2000
main_raw_spearman,Xiushui,修水,Autumn,14,spearman,raw,10,7,0.06263708464,0.07034517452,-2.880648935e-06,0.1664681401,7,0.494,0,10,10,7,6-8,不稳定,2000
main_raw_spearman,Xiushui,修水,Autumn,14,spearman,raw,15,15,0.08109161238,0.09546025842,0.009825658542,0.1973641593,15,0.338,0,15,15,13-15,7;13-15,不稳定,2000
main_raw_spearman,Xiushui,修水,Autumn,14,spearman,raw,20,20,0.1308717559,0.1343139261,0.03967835,0.2410331175,20,0.7665,0,20,20,20,20,不稳定,2000
main_raw_spearman,Xiushui,修水,Spring,14,spearman,raw,10,8,0.2033845332,0.2066217735,0.1392117422,0.2734312505,8,0.5815,5,9,4,7-8,7-9,不稳定,2000
main_raw_spearman,Xiushui,修水,Spring,14,spearman,raw,15,8,0.2033845332,0.206728518,0.1395462219,0.2734312505,8,0.5775,5,9,4,7-8,7-9,不稳定,2000
main_raw_spearman,Xiushui,修水,Spring,14,spearman,raw,20,8,0.2033845332,0.206728518,0.1395462219,0.2734312505,8,0.5775,5,9,4,7-8,7-9,不稳定,2000
main_raw_spearman,Xiushui,修水,Summer,14,spearman,raw,10,3,0.2031431511,0.2046080753,0.1372028161,0.2759368323,3,0.7645,3,4,1,3-4,3-4,稳定,2000
main_raw_spearman,Xiushui,修水,Summer,14,spearman,raw,15,3,0.2031431511,0.2056780532,0.1419218101,0.2759368323,3,0.688,3,13,10,3-4,3-4,不稳定,2000
main_raw_spearman,Xiushui,修水,Summer,14,spearman,raw,20,3,0.2031431511,0.2056780532,0.1419218101,0.2759368323,3,0.688,3,13,10,3-4,3-4,不稳定,2000
main_raw_spearman,Xiushui,修水,Winter,13,spearman,raw,10,7,0.1379120303,0.1489896402,0.08855555672,0.221463817,7,0.429,1,7,6,5-7,5-7,不稳定,2000
main_raw_spearman,Xiushui,修水,Winter,13,spearman,raw,15,7,0.1379120303,0.1491087452,0.08855555672,0.221463817,7,0.426,1,7,6,5-7,5-7,不稳定,2000
main_raw_spearman,Xiushui,修水,Winter,13,spearman,raw,20,7,0.1379120303,0.1491087452,0.08855555672,0.221463817,7,0.426,1,7,6,5-7,5-7,不稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,10,2,0.5353408682,0.5383298993,0.4986003801,0.5729437262,2,0.9365,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,2,0.5353408682,0.5383298993,0.4986003801,0.5729437262,2,0.9365,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,20,2,0.5353408682,0.5383298993,0.4986003801,0.5729437262,2,0.9365,1,2,1,1-2,1-2,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Autumn,14,spearman,smooth_doy31,10,2,0.2978842313,0.3039477915,0.2308291614,0.3718636289,2,0.7305,2,4,2,2-3,2-3,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Autumn,14,spearman,smooth_doy31,15,2,0.2978842313,0.3039477915,0.2312635694,0.3718636289,2,0.7305,2,4,2,2-3,2-3,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Autumn,14,spearman,smooth_doy31,20,2,0.2978842313,0.3039477915,0.2312635694,0.3718636289,2,0.7305,2,4,2,2-3,2-3,稳定,2000
main_smooth_doy_spearman,Changjiang,昌江,Spring,14,spearman,smooth_doy31,10,2,0.4368286292,0.444108963,0.4075849451,0.4796487845,2,0.502,1,2,1,1-2,1-2,稳定,2000
