config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,search_max_lag_days,lag_days,probability,bootstrap_reps,scenario_id,scenario_label
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,1,0,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,2,0.001,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,3,0.069,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,4,0.159,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,5,0.028,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,6,0.006,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,7,0.3375,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,8,0.3795,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,9,0.004,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,10,0.013,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,11,0,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,12,0,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,13,0.001,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,14,0.0015,2000,include_2020,加入2020年共同降水序列
full2020_month_median_spearman,Xiushui,修水,All,15,spearman,month_median,15,15,0.0005,2000,include_2020,加入2020年共同降水序列
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,0,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,1,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,2,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,3,0.005,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,4,0.551,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,5,0.441,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,6,0.003,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,7,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,8,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,9,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,10,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,11,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,12,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,13,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,14,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_ganjiang_extreme_missing,Ganjiang,赣江,All,14,spearman,month_median,15,15,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,0,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,1,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,2,1,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,3,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,4,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,5,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,6,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,7,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,8,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,9,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,10,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,11,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,12,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,13,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,14,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Changjiang,昌江,All,14,spearman,month_median,15,15,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,0,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,1,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,2,0.9985,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,3,0.0015,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,4,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,5,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,6,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,7,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,8,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,9,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,10,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,11,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,12,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,13,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,14,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Fuhe,抚河,All,14,spearman,month_median,15,15,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,0,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,1,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,2,1,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,3,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,4,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,5,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,6,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,7,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,8,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,9,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,10,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,11,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,12,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,13,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,14,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Le'anhe,乐安河,All,14,spearman,month_median,15,15,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,0,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,1,0.992,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,2,0.008,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,3,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,4,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,5,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,6,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,7,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,8,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,9,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,10,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,11,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,12,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,13,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,14,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Liaohe,潦河,All,14,spearman,month_median,15,15,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,0,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,1,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,2,1,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,3,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,4,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,5,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,6,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,7,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,8,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,9,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,10,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,11,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,12,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,13,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,14,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xinjiang,信江,All,14,spearman,month_median,15,15,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,0,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,1,0.0005,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,2,0.0025,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,3,0.105,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,4,0.061,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,5,0.0335,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,6,0.0055,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,7,0.408,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,8,0.35,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,9,0.004,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,10,0.026,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,11,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,12,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,13,0,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,14,0.0025,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_month_median_spearman,Xiushui,修水,All,14,spearman,month_median,15,15,0.0015,2000,ganjiang_extreme_missing,赣江2019-05-19降水设缺失
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,0,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,1,0.0635,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,2,0.9365,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,3,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,4,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,5,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,6,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,7,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,8,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,9,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,10,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,11,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,12,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,13,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,14,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Changjiang,昌江,All,14,spearman,smooth_doy31,15,15,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,0,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,1,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,2,1,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,3,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,4,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,5,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,6,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,7,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,8,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,9,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,10,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,11,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,12,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,13,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,14,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Fuhe,抚河,All,14,spearman,smooth_doy31,15,15,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,0,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,1,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,2,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,3,0.001,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,4,0.3845,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,5,0.614,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,6,0.0005,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,7,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,8,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,9,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,10,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,11,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,12,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,13,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,14,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Ganjiang,赣江,All,14,spearman,smooth_doy31,15,15,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,0,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,1,0.002,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,2,0.998,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,3,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,4,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,5,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,6,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,7,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,8,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,9,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,10,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,11,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,12,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,13,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,14,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Le'anhe,乐安河,All,14,spearman,smooth_doy31,15,15,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Liaohe,潦河,All,14,spearman,smooth_doy31,15,0,0,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
main_smooth_doy_spearman,Liaohe,潦河,All,14,spearman,smooth_doy31,15,1,1,2000,smooth_doy31,31日日历日平滑气候态异常Spearman
