config_id,basin_en,basin_cn,season,block_count,correlation_method,deseason_method,lag_days,observed_correlation,bootstrap_correlation_median,bootstrap_correlation_ci025,bootstrap_correlation_ci975,bootstrap_reps
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,9,0.06997985617,0.06693994999,-0.02157157101,0.1418308318,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,10,0.04892764965,0.04463993013,-0.04773143306,0.1339186728,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,11,0.04372822702,0.03990430757,-0.05678134784,0.1322646737,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,12,0.0409476651,0.03619333357,-0.06112202257,0.1318668872,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,13,0.03849157104,0.03444313258,-0.05990485102,0.1283882111,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,14,0.04317923122,0.04070137441,-0.05058674514,0.1349466145,2000
main_month_median_spearman,Fuhe,抚河,Summer,14,spearman,month_median,15,0.02616341735,0.02380035818,-0.06204776093,0.1105896086,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,0,0.1815933378,0.1762040257,0.1041121036,0.2588590384,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,1,0.2734030808,0.2715979815,0.193633154,0.3612412214,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,2,0.344528433,0.3450673521,0.2688406706,0.438962996,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,3,0.3643552251,0.3635655642,0.2861857712,0.4620819688,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,4,0.3644420475,0.3624081016,0.281098932,0.4735601246,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,5,0.3534504084,0.3520192504,0.2682924271,0.4565104246,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,6,0.333235809,0.3317699432,0.2402328998,0.430570364,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,7,0.3091730833,0.3077130914,0.2082407027,0.410921067,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,8,0.2934469245,0.2917410135,0.2014768273,0.3872067332,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,9,0.2849014879,0.2816999555,0.1995194554,0.3716484904,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,10,0.2651174726,0.2610886693,0.1784971654,0.3519317508,2000
main_month_median_spearman,Fuhe,抚河,Winter,13,spearman,month_median,11,0.2415426031,0.2359890193,0.1523611248,0.3250693083,2000
